22.148257087918857,36.021352030258306,61.835
28.02478651848316,51.76978531883887,64.757
22.80784651489369,55.40803051561291,65.731
26.78817682057688,48.208956020699645,66.218
22.312446803635765,53.09804543546757,67.679
20.561407979613346,39.097290608019165,67.679
22.21693883182397,38.91564264130072,65.731
22.53706323927963,37.31457817100871,65.244
25.58615469452963,46.284783997939144,65.244
20.008322271889885,36.12898386192795,64.27
24.6252110275411,59.53898026218772,66.218
26.5270757915312,49.978357337405946,66.218
24.12325852075439,42.50953290128036,66.705
23.930337075222162,49.29149772949504,67.679
27.520891179970235,52.86819328053909,67.192
25.419977068403593,34.165340374665476,66.218
22.489089275207093,58.99478035187548,67.192
23.341298984172546,38.7437421877731,65.731
23.066383657833164,43.74627538502773,66.705
23.47285594570565,56.173555829025204,66.218
22.919299864214004,59.78480032930402,66.705
28.463601526443384,46.88767500525571,67.192
22.751825086551715,55.34089460072323,66.705
23.515510357530836,54.5834301604296,66.218
28.90310753904637,39.10132618384351,67.192
21.255587225680024,31.471163041668746,66.705
22.555527583357954,57.30307538420928,66.705
24.348222134079514,51.41482963909483,66.218
24.868288507141187,54.79996814014858,66.705
26.467248144070638,42.58863207487953,67.192
28.90593172003499,47.108735242294884,66.218
20.96246656414779,55.42047476342596,66.705
21.646519123017523,54.81911750629142,66.218
25.11422895310234,43.49527968786043,66.705
25.885860733477593,43.49363039285359,67.192
20.639615714074868,45.11964320935828,67.192
21.124672087453543,59.48360019163084,67.679
25.023919825179043,47.622678014512616,66.218
22.564079038066986,36.97893053087655,66.218
22.006893002991056,37.15108784342942,65.731
23.082205363849827,32.72235172205627,65.731
27.570996534192176,53.17531208944076,66.705
20.503815051651756,30.82518534712159,66.705
27.683915412124268,58.175089665622025,65.731
23.835011609838567,30.444479790065294,66.218
20.125478423709026,57.81003012673937,66.218
20.052515115626175,53.736128698314744,66.705
20.065278010703626,30.915875735828774,66.705
23.315902987623474,50.86809697223628,67.192
28.543257407530895,30.197836545883426,65.731
22.137498330279975,33.145658589929624,65.244
20.090579759600068,38.18293372102004,65.731
23.083105517647862,44.48998556187999,68.166
25.342281930858338,58.695462379739034,66.218
20.05058706153386,41.19939338823664,67.192
25.799445732597693,50.89417080960657,66.705
29.760193345230526,30.32106585570459,66.218
29.199050277991745,53.770601463539876,66.705
25.49486659900083,38.00557799629515,66.705
20.52972895162361,39.18598903162486,68.166
21.122610347339048,53.19738380309876,66.218
21.082513267870347,46.000419557037404,65.731
20.99061379980586,53.82658846464145,65.244
28.36019819843834,40.64677910355422,66.218
20.57463457477498,44.546953984401654,65.244
24.09680596175261,33.78793907362777,65.244
29.981781403248704,56.638755657086485,65.244
20.8682783478833,44.66098392400502,65.731
21.315335565706217,56.43235471555664,66.218
26.499650056579974,33.78967464335129,65.731
29.955909089093662,32.8940613274302,65.731
20.626844002614682,56.137728134153164,66.218
22.82456561882357,51.293897851385815,65.731
23.62829939956499,58.339434006944316,64.757
21.112727670622096,37.093635580845934,66.218
23.254715432387105,58.89830815825097,64.757
21.299117457486886,30.69552274584459,64.757
27.23402845610262,47.08124200766548,65.731
24.363940416622086,49.63129829591324,65.244
22.11674077382846,51.62063915746932,65.244
20.79092658489232,53.17457465109558,65.731
21.588110671209474,46.84242290811925,64.757
27.101239589856405,45.12414725137873,65.244
26.419355179655014,53.54431743046711,64.27
24.88959878858573,31.598120856323447,65.244
24.3651695303006,58.7200592037101,65.244
25.89537922610221,38.11022384570231,64.757
27.345195827824234,51.08425171820619,64.757
24.63618636487651,47.51236872571977,65.731
20.2013235400986,57.142192238664336,65.731
26.667483919671053,34.25098486086227,64.757
26.221033191692186,48.57523519139639,65.731
